################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.6731020317758234E-01 a      3426     1     8     2    18
 -2.3204484657235153E-01 a      3427     1     8     2    19
 -9.4157660148841166E-02 a      3428     1     8     2    20
  7.5551984796180707E-02 a      3429     1     8     2    21
  1.1653021739785641E-01 a      3430     1     8     2    22
  1.3813904728927032E-01 a      3431     1     8     2    23
 -3.2264792686491800E-01 a      3432     1     8     2    24
  3.7697148673632268E-02 a      3433     1     9     2     1
 -4.6760803884016780E-02 a      3434     1     9     2     2
  2.3020961438899840E-01 a      3435     1     9     2     3
 -4.2669699349316387E-01 a      3436     1     9     2     4
 -4.2834767932273493E-01 a      3437     1     9     2     5
 -2.2102897091979548E-01 a      3438     1     9     2     6
  1.2951586629636433E-02 a      3439     1     9     2     7
  2.6911580097561777E-01 a      3440     1     9     2     8
  3.5858634038956649E-01 a      3441     1     9     2     9
  1.3679095974711988E-01 a      3442     1     9     2    10
 -6.7524461483755488E-02 a      3443     1     9     2    11
 -1.2212981898313428E-01 a      3444     1     9     2    12
  3.1125226797686134E-01 a      3445     1     9     2    13
 -2.4297978804778372E-01 a      3446     1     9     2    14
 -2.3052585595490435E-01 a      3447     1     9     2    15
  1.7965770606015549E-01 a      3448     1     9     2    16
  1.7562699256530187E-02 a      3449     1     9     2    17
 -1.6337131710314134E-01 a      3450     1     9     2    18
 -7.1979398648024107E-02 a      3451     1     9     2    19
  1.6551472342776061E-01 a      3452     1     9     2    20
  2.5598071856013332E-01 a      3453     1     9     2    21
  8.6906910693013373E-02 a      3454     1     9     2    22
 -3.0582176367160267E-02 a      3455     1     9     2    23
  2.2664926879541744E-01 a      3456     1     9     2    24
  1.5285861417304331E-01 a      3457     1    10     2     1
  2.1869034666753845E-01 a      3458     1    10     2     2
 -2.2203345170364558E-01 a      3459     1    10     2     3
  5.8446198529914790E-02 a      3460     1    10     2     4
  1.2152923508339293E-01 a      3461     1    10     2     5
 -4.7713615997080644E-01 a      3462     1    10     2     6
  3.3038162320328651E-01 a      3463     1    10     2     7
  4.3302813354226657E-02 a      3464     1    10     2     8
  1.0158651439679216E-01 a      3465     1    10     2     9
 -1.4555515154156529E-01 a      3466     1    10     2    10
 -2.4817713302444522E-01 a      3467     1    10     2    11
 -2.7963773076011106E-01 a      3468     1    10     2    12
 -2.8177422352284082E-01 a      3469     1    10     2    13
 -6.6470113295853089E-02 a      3470     1    10     2    14
 -1.4340732397230080E-01 a      3471     1    10     2    15
 -2.0105592727066923E-01 a      3472     1    10     2    16
 -3.9511460966717107E-02 a      3473     1    10     2    17
 -2.4932812444154887E-01 a      3474     1    10     2    18
 -1.3818613281783240E-01 a      3475     1    10     2    19
  2.6784997764519974E-01 a      3476     1    10     2    20
  3.0156341848761953E-01 a      3477     1    10     2    21
 -2.9984731368121814E-01 a      3478     1    10     2    22
  1.1335815101914386E-01 a      3479     1    10     2    23
 -1.9769541979357957E-01 a      3480     1    10     2    24
 -1.0239963256289434E-02 a      3481     1    11     2     1
 -2.9343277326597422E-01 a      3482     1    11     2     2
  5.3152801791044292E-02 a      3483     1    11     2     3
  1.8647818856018497E-01 a      3484     1    11     2     4
  2.4110873766729674E-02 a      3485     1    11     2     5
  1.4383283961125778E-01 a      3486     1    11     2     6
 -1.8272078081623858E-01 a      3487     1    11     2     7
 -8.9971720530886881E-02 a      3488     1    11     2     8
 -1.4753401924912807E-01 a      3489     1    11     2     9
  2.5696349851379263E-01 a      3490     1    11     2    10
 -3.9222238977197642E-02 a      3491     1    11     2    11
 -3.9912339968199784E-01 a      3492     1    11     2    12
  4.7982474494831812E-02 a      3493     1    11     2    13
  2.3497326508913818E-03 a      3494     1    11     2    14
 -1.7227038344928114E-02 a      3495     1    11     2    15
  6.8885146011784559E-01 a      3496     1    11     2    16
  5.3394287462631217E-02 a      3497     1    11     2    17
  1.6462245342886916E-01 a      3498     1    11     2    18
 -2.5297887640888866E-01 a      3499     1    11     2    19
  7.1548113959120585E-02 a      3500     1    11     2    20
 -2.4330377819857214E-02 a      3501     1    11     2    21
 -2.5959283900666496E-02 a      3502     1    11     2    22
 -2.9570408785587005E-02 a      3503     1    11     2    23
 -6.0375402866129330E-02 a      3504     1    11     2    24
  1.9955257202044907E-01 a      3505     1    12     2     1
 -4.0940661892423860E-02 a      3506     1    12     2     2
 -1.4464418245214886E-01 a      3507     1    12     2     3
 -1.7224998712846462E-01 a      3508     1    12     2     4
 -9.6496899242932338E-02 a      3509     1    12     2     5
  3.4908364204571114E-02 a      3510     1    12     2     6
 -1.9136331394092790E-01 a      3511     1    12     2     7
  1.5032925167645264E-01 a      3512     1    12     2     8
 -1.2267130912443421E-01 a      3513     1    12     2     9
  3.6331142057040591E-02 a      3514     1    12     2    10
 -1.7565372585085737E-01 a      3515     1    12     2    11
  2.0107604367328669E-01 a      3516     1    12     2    12
  2.5723852282520315E-01 a      3517     1    12     2    13
  6.6555773269709392E-02 a      3518     1    12     2    14
 -3.4047543332779118E-01 a      3519     1    12     2    15
  9.7349562397368548E-03 a      3520     1    12     2    16
  2.8026846202923222E-01 a      3521     1    12     2    17
  2.9873380175511588E-01 a      3522     1    12     2    18
  2.7133143603871340E-01 a      3523     1    12     2    19
  9.5266471245342418E-02 a      3524     1    12     2    20
  2.2139551252981859E-01 a      3525     1    12     2    21
  2.5345793377314130E-01 a      3526     1    12     2    22
 -2.0668899520819911E-01 a      3527     1    12     2    23
  2.6946023090858079E-01 a      3528     1    12     2    24
  7.2771305227434066E-02 a      3529     1    13     2     1
  9.7473251617458581E-02 a      3530     1    13     2     2
 -1.5790945700615944E-01 a      3531     1    13     2     3
 -5.3843071155434165E-02 a      3532     1    13     2     4
  7.4532366894171739E-02 a      3533     1    13     2     5
 -3.1212488073661515E-01 a      3534     1    13     2     6
  9.2233043998464409E-02 a      3535     1    13     2     7
 -1.1413800817253308E-01 a      3536     1    13     2     8
  2.3805583880702808E-01 a      3537     1    13     2     9
 -1.7980740727273342E-01 a      3538     1    13     2    10
  5.9185173104800780E-02 a      3539     1    13     2    11
  1.7421020990743377E-01 a      3540     1    13     2    12
 -1.5653170344844058E-01 a      3541     1    13     2    13
  1.3276550717095997E-01 a      3542     1    13     2    14
  1.2223203602022500E-02 a      3543     1    13     2    15
 -3.3419453436339797E-01 a      3544     1    13     2    16
  1.4137046969429934E-01 a      3545     1    13     2    17
 -1.2071546151164929E-01 a      3546     1    13     2    18
  2.1417164450755871E-01 a      3547     1    13     2    19
 -4.1827893850989215E-02 a      3548     1    13     2    20
 -2.8583588123929854E-01 a      3549     1    13     2    21
 -1.0527342425328677E-01 a      3550     1    13     2    22
  2.0253924674867305E-01 a      3551     1    13     2    23
  1.3627755542836659E-01 a      3552     1    13     2    24
  1.0023593684500832E-01 a      3553     1    14     2     1
  8.9302229504034991E-02 a      3554     1    14     2     2
  5.8381368131006403E-02 a      3555     1    14     2     3
 -2.1176799484043063E-01 a      3556     1    14     2     4
  1.4592957052402697E-01 a      3557     1    14     2     5
  1.5610172706698894E-01 a      3558     1    14     2     6
 -3.2126427425948290E-01 a      3559     1    14     2     7
 -2.8308572019358813E-01 a      3560     1    14     2     8
 -1.0380871558903933E-01 a      3561     1    14     2     9
  9.1786972091342525E-02 a      3562     1    14     2    10
  3.1101805140444894E-01 a      3563     1    14     2    11
  1.4696783014362916E-01 a      3564     1    14     2    12
 -3.9063480845750531E-01 a      3565     1    14     2    13
 -3.5435210444947476E-02 a      3566     1    14     2    14
 -3.2386990418654754E-01 a      3567     1    14     2    15
 -3.3269537640920409E-02 a      3568     1    14     2    16
  8.6514092164711731E-02 a      3569     1    14     2    17
 -8.4865439779869822E-02 a      3570     1    14     2    18
 -2.5077203947306993E-03 a      3571     1    14     2    19
 -1.0361574068991083E-01 a      3572     1    14     2    20
  4.4420025532375413E-03 a      3573     1    14     2    21
 -3.9529331655119204E-01 a      3574     1    14     2    22
  2.5029972535649603E-01 a      3575     1    14     2    23
  7.5948263147999628E-02 a      3576     1    14     2    24
 -1.7814500682888049E-01 a      3577     1    15     2     1
  1.3809363000789582E-01 a      3578     1    15     2     2
 -2.9025982961731656E-01 a      3579     1    15     2     3
 -2.1364968757342459E-01 a      3580     1    15     2     4
  9.3137519598388216E-02 a      3581     1    15     2     5
  1.1913870113582392E-01 a      3582     1    15     2     6
 -1.0498515941575652E-01 a      3583     1    15     2     7
 -2.6891567312649273E-01 a      3584     1    15     2     8
  2.5499694647483789E-01 a      3585     1    15     2     9
  2.3493340982687613E-01 a      3586     1    15     2    10
 -1.0326503258763503E-01 a      3587     1    15     2    11
 -1.4884399864632525E-01 a      3588     1    15     2    12
 -2.5445566508458267E-01 a      3589     1    15     2    13
  4.9387203274998556E-02 a      3590     1    15     2    14
 -3.3436346927431741E-02 a      3591     1    15     2    15
  3.2515337461528226E-01 a      3592     1    15     2    16
  2.3160002369452140E-01 a      3593     1    15     2    17
 -9.9425687915131816E-02 a      3594     1    15     2    18
  2.5718397481784239E-01 a      3595     1    15     2    19
  3.0112717497800356E-01 a      3596     1    15     2    20
  2.2221586671550200E-01 a      3597     1    15     2    21
  2.7658196363648468E-01 a      3598     1    15     2    22
 -9.4519365158757085E-02 a      3599     1    15     2    23
  4.3378283360229553E-01 a      3600     1    15     2    24
 -7.2498726403559269E-02 a      3601     1    16     2     1
 -1.6862017077638844E-01 a      3602     1    16     2     2
 -3.6452395375111461E-02 a      3603     1    16     2     3
  2.1109085477618064E-01 a      3604     1    16     2     4
  8.7354524264923235E-03 a      3605     1    16     2     5
 -2.7956953611613317E-01 a      3606     1    16     2     6
  1.2791536036542758E-01 a      3607     1    16     2     7
  1.6295780315317401E-01 a      3608     1    16     2     8
 -2.4431325797905698E-01 a      3609     1    16     2     9
 -1.1195438029202995E-01 a      3610     1    16     2    10
 -3.4235516934779005E-02 a      3611     1    16     2    11
 -7.7031721160071648E-02 a      3612     1    16     2    12
 -1.4483827557915283E-02 a      3613     1    16     2    13
 -8.7416720740902273E-02 a      3614     1    16     2    14
 -6.8175124547903559E-02 a      3615     1    16     2    15
 -1.7322060870837092E-01 a      3616     1    16     2    16
  2.9638557191640108E-01 a      3617     1    16     2    17
 -1.6412256305221096E-01 a      3618     1    16     2    18
 -2.9235382981495162E-01 a      3619     1    16     2    19
  1.8366204232343142E-01 a      3620     1    16     2    20
 -2.9705432251946889E-01 a      3621     1    16     2    21
 -1.7932987610247872E-01 a      3622     1    16     2    22
  4.9767723746587494E-01 a      3623     1    16     2    23
 -2.6048274702656060E-01 a      3624     1    16     2    24
  2.7675768911255066E-01 a      3625     1    17     2     1
 -2.4099013453152934E-01 a      3626     1    17     2     2
  2.2133597430472662E-01 a      3627     1    17     2     3
 -4.0864684297930687E-01 a      3628     1    17     2     4
  1.6799574134919956E-01 a      3629     1    17     2     5
 -1.5258609801368533E-01 a      3630     1    17     2     6
 -2.9002701954970928E-01 a      3631     1    17     2     7
 -7.5512243161779003E-03 a      3632     1    17     2     8
  2.6307317161331417E-01 a      3633     1    17     2     9
  2.8150117674284419E-01 a      3634     1    17     2    10
  4.0235655275903748E-01 a      3635     1    17     2    11
  1.1521586255149897E-01 a      3636     1    17     2    12
  2.7394971971104194E-02 a      3637     1    17     2    13
 -5.0451839271932675E-01 a      3638     1    17     2    14
  1.6266973164488349E-01 a      3639     1    17     2    15
  4.0426081986635165E-02 a      3640     1    17     2    16
 -1.7676090897397151E-01 a      3641     1    17     2    17
  2.5791495398825742E-01 a      3642     1    17     2    18
 -2.5669215324527778E-01 a      3643     1    17     2    19
 -6.3954895588849633E-02 a      3644     1    17     2    20
 -2.0240925073337609E-01 a      3645     1    17     2    21
  3.4032264672969319E-02 a      3646     1    17     2    22
