################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0563836190914325E-01 a      5693     0   238     1     5
  1.1804192460385306E-01 a      5694     0   238     1     6
 -9.9196069159151259E-02 a      5695     0   238     1     7
  2.2919124372272776E-01 a      5696     0   238     1     8
 -1.8295505905972335E-02 a      5697     0   238     1     9
  1.0807894842104931E-01 a      5698     0   238     1    10
 -1.3503562492473659E-01 a      5699     0   238     1    11
 -6.4681679990083715E-02 a      5700     0   238     1    12
 -1.0900567332179539E-02 a      5701     0   238     1    13
 -2.3488032578296181E-01 a      5702     0   238     1    14
 -6.1391588328645321E-03 a      5703     0   238     1    15
 -1.5033871388424377E-02 a      5704     0   238     1    16
  1.7675825920007865E-01 a      5705     0   238     1    17
  6.6610389406285761E-03 a      5706     0   238     1    18
  3.5791541395319537E-02 a      5707     0   238     1    19
 -3.4512021178928480E-02 a      5708     0   238     1    20
 -9.8347291296496664E-02 a      5709     0   238     1    21
  5.6425522226257338E-02 a      5710     0   238     1    22
  2.8252116678818784E-01 a      5711     0   238     1    23
 -8.1597341239279225E-02 a      5712     0   238     1    24
 -8.0270730279502975E-02 a      5713     0   239     1     1
 -1.3642356307888509E-01 a      5714     0   239     1     2
 -2.8900423777461354E-02 a      5715     0   239     1     3
  9.5268787833266127E-03 a      5716     0   239     1     4
 -7.7331592331123813E-02 a      5717     0   239     1     5
 -9.5506053525991952E-02 a      5718     0   239     1     6
 -2.6790936399818666E-01 a      5719     0   239     1     7
  1.2241406021944624E-01 a      5720     0   239     1     8
  9.3535011355734179E-02 a      5721     0   239     1     9
  1.0130744434603854E-01 a      5722     0   239     1    10
 -1.5305207919211564E-01 a      5723     0   239     1    11
  7.1091827626297746E-02 a      5724     0   239     1    12
  1.5882411907034577E-01 a      5725     0   239     1    13
 -1.4395579642913592E-01 a      5726     0   239     1    14
  1.0211334106673400E-01 a      5727     0   239     1    15
  1.2683448320702348E-01 a      5728     0   239     1    16
 -5.8806437165789621E-02 a      5729     0   239     1    17
 -4.1318903080172359E-02 a      5730     0   239     1    18
  8.0118133202804337E-03 a      5731     0   239     1    19
  2.3497691269730581E-01 a      5732     0   239     1    20
 -2.9454432763988758E-01 a      5733     0   239     1    21
 -2.2635280789887257E-02 a      5734     0   239     1    22
 -1.5142461086483791E-01 a      5735     0   239     1    23
 -6.7715202796565316E-02 a      5736     0   239     1    24
 -6.4927914320569713E-02 a      5737     0   240     1     1
 -1.8416728018636190E-02 a      5738     0   240     1     2
  1.0763334959910617E-01 a      5739     0   240     1     3
  1.9259195999480506E-03 a      5740     0   240     1     4
 -2.1185094506349786E-01 a      5741     0   240     1     5
  5.1730819214115327E-02 a      5742     0   240     1     6
 -1.3945085944035396E-02 a      5743     0   240     1     7
 -8.9795615050826963E-02 a      5744     0   240     1     8
  1.6428130138353311E-02 a      5745     0   240     1     9
 -1.1993146402215807E-01 a      5746     0   240     1    10
  1.0092023803137663E-02 a      5747     0   240     1    11
  2.2445572611114284E-01 a      5748     0   240     1    12
  5.1623615498785518E-02 a      5749     0   240     1    13
 -2.1261425868117811E-01 a      5750     0   240     1    14
 -1.1264390300734510E-01 a      5751     0   240     1    15
  4.9241701356759565E-02 a      5752     0   240     1    16
  1.2082363606341212E-01 a      5753     0   240     1    17
 -8.4680190898158231E-02 a      5754     0   240     1    18
 -5.1183304990910415E-02 a      5755     0   240     1    19
 -2.8945988832087502E-02 a      5756     0   240     1    20
  3.3622040552790645E-02 a      5757     0   240     1    21
 -1.6390661987704441E-01 a      5758     0   240     1    22
 -8.0738014086646853E-02 a      5759     0   240     1    23
 -1.2518207443987489E-01 a      5760     0   240     1    24
 -6.5764244972580044E-02 a      5761     0   241     1     1
  1.5035448014618139E-01 a      5762     0   241     1     2
  3.6009966420305475E-02 a      5763     0   241     1     3
 -2.3561657772552511E-01 a      5764     0   241     1     4
 -9.6824799886243026E-02 a      5765     0   241     1     5
 -9.3302406532907098E-02 a      5766     0   241     1     6
 -1.8044165601126618E-02 a      5767     0   241     1     7
  2.0822419754596290E-02 a      5768     0   241     1     8
 -1.0733634356794551E-01 a      5769     0   241     1     9
 -2.0423268431813496E-02 a      5770     0   241     1    10
  8.3775669678419110E-02 a      5771     0   241     1    11
 -8.6564347337863279E-03 a      5772     0   241     1    12
  2.5289732153959958E-02 a      5773     0   241     1    13
 -9.6906045759940954E-02 a      5774     0   241     1    14
 -1.9331129010110892E-01 a      5775     0   241     1    15
 -1.2653430147642336E-01 a      5776     0   241     1    16
 -3.7004229918119365E-02 a      5777     0   241     1    17
 -6.9979213725529510E-02 a      5778     0   241     1    18
 -5.6133364012469392E-02 a      5779     0   241     1    19
 -1.3308586742080115E-02 a      5780     0   241     1    20
  9.4794309309900217E-03 a      5781     0   241     1    21
 -8.7545291695298538E-02 a      5782     0   241     1    22
 -1.9121770728370505E-01 a      5783     0   241     1    23
 -1.1016502318773885E-02 a      5784     0   241     1    24
 -7.5923670771933516E-02 a      5785     0   242     1     1
  4.5258485196557334E-02 a      5786     0   242     1     2
  9.5468563189993833E-02 a      5787     0   242     1     3
 -1.0475977847195904E-01 a      5788     0   242     1     4
 -1.1804266811669126E-01 a      5789     0   242     1     5
  8.4131766356272938E-02 a      5790     0   242     1     6
  7.7632295895095488E-02 a      5791     0   242     1     7
 -1.2935679437971023E-01 a      5792     0   242     1     8
 -5.4651160142772964E-02 a      5793     0   242     1     9
  6.4576952469827739E-02 a      5794     0   242     1    10
  5.3710969526167641E-02 a      5795     0   242     1    11
  1.3937379048040557E-01 a      5796     0   242     1    12
 -9.9368884582660494E-02 a      5797     0   242     1    13
  1.4042225797013197E-01 a      5798     0   242     1    14
  4.3199330218194949E-02 a      5799     0   242     1    15
  3.6754664620229582E-02 a      5800     0   242     1    16
 -3.8046403241810051E-02 a      5801     0   242     1    17
  9.1355127324086322E-03 a      5802     0   242     1    18
  5.7779663639614329E-02 a      5803     0   242     1    19
 -2.8820283886505690E-02 a      5804     0   242     1    20
  1.6535825389490841E-01 a      5805     0   242     1    21
 -1.9793994708161147E-01 a      5806     0   242     1    22
 -1.0221037202985317E-01 a      5807     0   242     1    23
  9.1255141403610129E-02 a      5808     0   242     1    24
  3.5020090781504296E-02 a      5809     0   243     1     1
 -4.9234474931678707E-02 a      5810     0   243     1     2
 -6.8249298856774693E-02 a      5811     0   243     1     3
  1.3212346773890388E-01 a      5812     0   243     1     4
  1.7358156634319574E-01 a      5813     0   243     1     5
 -1.4105895936522367E-01 a      5814     0   243     1     6
 -1.7908591034884291E-02 a      5815     0   243     1     7
  2.3210947053014477E-01 a      5816     0   243     1     8
  1.3997335162550664E-02 a      5817     0   243     1     9
  6.4831041635984618E-02 a      5818     0   243     1    10
  1.6351118269272524E-01 a      5819     0   243     1    11
 -1.6409567771722377E-02 a      5820     0   243     1    12
  1.7715999060954932E-01 a      5821     0   243     1    13
  9.4821459995443433E-02 a      5822     0   243     1    14
 -4.4818587590839967E-02 a      5823     0   243     1    15
 -3.7800139340323377E-02 a      5824     0   243     1    16
 -1.0475720520125647E-02 a      5825     0   243     1    17
  1.1745023552546031E-03 a      5826     0   243     1    18
  8.0945814027565469E-02 a      5827     0   243     1    19
  1.9067074600790090E-01 a      5828     0   243     1    20
 -2.8192752835301838E-01 a      5829     0   243     1    21
  2.0448761997119178E-02 a      5830     0   243     1    22
 -5.8872466361616131E-02 a      5831     0   243     1    23
 -2.9103834001449402E-01 a      5832     0   243     1    24
 -1.5095217048196463E-01 a      5833     0   244     1     1
 -1.0754527005760482E-01 a      5834     0   244     1     2
  2.6664038409899987E-01 a      5835     0   244     1     3
 -1.1669243005356261E-01 a      5836     0   244     1     4
  4.9754829559721603E-02 a      5837     0   244     1     5
  2.6078266336018407E-01 a      5838     0   244     1     6
  2.3650196214763421E-03 a      5839     0   244     1     7
 -1.1698828160243459E-01 a      5840     0   244     1     8
 -2.0687544910043415E-01 a      5841     0   244     1     9
  8.8187179094814147E-02 a      5842     0   244     1    10
 -1.1185425675423082E-01 a      5843     0   244     1    11
 -7.4475206415957678E-03 a      5844     0   244     1    12
 -2.4572071635932197E-01 a      5845     0   244     1    13
 -1.2223222773842951E-01 a      5846     0   244     1    14
  1.0167989974197533E-01 a      5847     0   244     1    15
 -1.8758756144361702E-01 a      5848     0   244     1    16
  2.3879818803098354E-01 a      5849     0   244     1    17
  2.5467670395213235E-02 a      5850     0   244     1    18
  5.7053779701912333E-02 a      5851     0   244     1    19
 -1.5321457266031813E-01 a      5852     0   244     1    20
  3.8711210739355420E-02 a      5853     0   244     1    21
 -2.2689779753880999E-02 a      5854     0   244     1    22
  6.0833064786004136E-02 a      5855     0   244     1    23
  1.4093569679064100E-01 a      5856     0   244     1    24
 -7.6928155911818175E-02 a      5857     0   245     1     1
 -7.9325695630349607E-02 a      5858     0   245     1     2
  2.3623188809006593E-01 a      5859     0   245     1     3
 -6.0368007716342001E-02 a      5860     0   245     1     4
  2.4660624224974937E-02 a      5861     0   245     1     5
  4.1636378134897586E-05 a      5862     0   245     1     6
  1.0902517674672998E-02 a      5863     0   245     1     7
 -4.2531950040328038E-02 a      5864     0   245     1     8
 -9.5273252254937379E-02 a      5865     0   245     1     9
  1.7324158730752957E-02 a      5866     0   245     1    10
 -1.3764099277493300E-01 a      5867     0   245     1    11
 -8.1347050131587995E-02 a      5868     0   245     1    12
 -1.5291068641567726E-01 a      5869     0   245     1    13
 -7.4498955979374004E-02 a      5870     0   245     1    14
 -1.2338225848136904E-01 a      5871     0   245     1    15
 -1.5284361322449075E-01 a      5872     0   245     1    16
  1.4332159557583762E-01 a      5873     0   245     1    17
  7.9584808531766971E-02 a      5874     0   245     1    18
 -1.3245565672028239E-02 a      5875     0   245     1    19
  7.1706851655815265E-02 a      5876     0   245     1    20
  4.9194413535405997E-02 a      5877     0   245     1    21
  7.0382007776237834E-02 a      5878     0   245     1    22
 -9.5128103713919110E-02 a      5879     0   245     1    23
 -1.2270292202469608E-01 a      5880     0   245     1    24
 -1.3609749095690768E-01 a      5881     0   246     1     1
  7.7958182739367929E-02 a      5882     0   246     1     2
 -1.1335454224625733E-02 a      5883     0   246     1     3
 -1.1322910458311915E-01 a      5884     0   246     1     4
 -1.1046839196759878E-02 a      5885     0   246     1     5
 -8.5206937104935168E-02 a      5886     0   246     1     6
 -1.4406440004072058E-02 a      5887     0   246     1     7
  1.5205806507667652E-01 a      5888     0   246     1     8
  2.4851101343136092E-01 a      5889     0   246     1     9
 -1.8304405763841394E-01 a      5890     0   246     1    10
 -1.7771336900406540E-02 a      5891     0   246     1    11
 -1.6741391245070170E-01 a      5892     0   246     1    12
  1.7989990043606175E-02 a      5893     0   246     1    13
  1.3348578087150875E-01 a      5894     0   246     1    14
 -1.8407799584173386E-02 a      5895     0   246     1    15
 -1.9144792977841682E-01 a      5896     0   246     1    16
 -3.0699148068346564E-02 a      5897     0   246     1    17
  3.4089663198490751E-02 a      5898     0   246     1    18
 -5.0080148975041705E-02 a      5899     0   246     1    19
 -1.4263674350195637E-02 a      5900     0   246     1    20
 -2.7799805816935572E-02 a      5901     0   246     1    21
  8.7031836990630565E-02 a      5902     0   246     1    22
  7.0432022777037889E-02 a      5903     0   246     1    23
 -2.7581100638873191E-01 a      5904     0   246     1    24
  3.3188640652991985E-02 a      5905     0   247     1     1
 -1.6568808708678959E-01 a      5906     0   247     1     2
 -5.7872006645862104E-02 a      5907     0   247     1     3
 -8.1775639583504603E-02 a      5908     0   247     1     4
 -5.7367880770863224E-02 a      5909     0   247     1     5
  5.7940310985994524E-02 a      5910     0   247     1     6
 -2.1081603718328104E-01 a      5911     0   247     1     7
